Region,Product,Date,Sales
North,Game9,19/11/2015,112251.8411
East,Game9,30/05/2011,29869.51141
East,Game7,28/10/2011,37766.5274
South,Game10,13/07/2010,15246.06036
East,Game4,20/09/2015,109504.9367
West,Game10,29/03/2013,64093.82834
North,Game1,28/03/2014,82482.85408
North,Game2,23/01/2016,115809.9267
South,Dyno1,10/01/2013,60556.98376
North,Dyno2,13/06/2013,67890.705
North,Dyno5,22/04/2016,119600.8211
West,Game9,22/07/2012,51656.17319
North,Dyno5,15/12/2013,77484.40839
East,Game7,15/07/2010,14024.6646
East,Game7,13/10/2012,55407.84772
North,Game1,12/06/2012,49683.71156
East,Dyno4,24/11/2015,112143.1762
North,Game8,13/08/2015,107433.3425
North,Dyno4,01/02/2016,116364.4586
North,Game10,30/10/2014,93235.52272
North,Board2,20/07/2011,33193.40881
East,Game6,10/04/2010,9400.362272
South,Game9,25/02/2013,63141.40292
South,Board2,17/09/2010,18577.6448
East,Dyno1,22/07/2014,87639.64481
North,Board1,01/12/2015,113175.0934
West,Board1,17/01/2012,42053.6547
North,Dyno4,12/07/2014,87901.76588
North,Dyno2,01/07/2015,105319.1971
South,Board1,28/05/2012,48951.87713
South,Game7,09/10/2010,19283.93325
East,Game2,28/05/2011,30516.72791
East,Board4,29/03/2015,100182.0281
North,Game1,20/01/2014,78763.36373
North,Game5,08/08/2013,70997.89811
North,Dyno2,15/11/2013,75665.42156
South,Board2,19/08/2015,107808.9765
North,Game3,12/08/2013,71112.33476
North,Dyno1,09/06/2011,31160.12218
North,Game4,22/11/2013,76025.44728
West,Board1,15/08/2015,107836.912
South,Board1,10/10/2013,74317.68837
South,Dyno3,27/01/2015,97772.44456
South,Dyno2,07/05/2014,84553.39523
East,Dyno2,19/07/2012,50882.74697
North,Dyno4,10/07/2015,105753.6364
North,Game9,01/11/2014,93583.70712
North,Dyno3,04/01/2016,114749.7677
East,Game3,22/02/2016,116596.3808
North,Game1,17/05/2010,11574.06335
North,Game4,09/01/2010,5478.988839
North,Game4,21/05/2014,85490.83455
North,Board4,18/02/2014,80823.12378
North,Game4,09/09/2014,90467.83922
North,Dyno2,01/01/2015,96203.66365
South,Game10,11/05/2012,48440.6655
West,Dyno4,11/03/2012,45347.65728
North,Game6,29/02/2016,117648.5396
North,Game7,23/04/2015,101450.4593
North,Dyno4,17/06/2012,50275.77484
South,Board4,16/04/2012,47448.82991
East,Dyno5,23/03/2014,81920.86236
West,Game8,03/01/2012,41293.11284
North,Board5,18/12/2010,22960.18078
West,Game4,12/06/2016,122755.2463
East,Game9,08/04/2011,27478.04537
North,Board1,05/02/2013,61501.23326
West,Dyno2,05/05/2014,84319.74465
West,Dyno5,05/11/2012,56675.25968
South,Board5,29/12/2010,23506.68412
North,Dyno1,28/02/2016,117672.8083
North,Dyno3,20/06/2010,13531.45204
North,Game4,17/07/2013,69518.79165
South,Board4,01/01/2011,23782.74531
North,Dyno2,15/12/2010,22373.57067
North,Board2,19/06/2010,13783.68249
North,Game10,30/10/2011,38508.2593
South,Game5,05/06/2011,31361.44128
North,Board3,14/11/2013,76158.83904
North,Board4,26/06/2010,14049.39943
North,Game2,15/06/2010,13308.6714
North,Game4,17/03/2013,63668.50704
South,Game9,12/06/2016,122705.6129
North,Game4,07/08/2014,88700.75286
North,Dyno2,21/03/2012,45605.10106
North,Game5,05/09/2010,17358.15356
North,Dyno4,06/04/2012,46433.42731
North,Dyno5,15/10/2013,74553.47211
North,Game4,08/05/2014,84147.09894
North,Game10,25/05/2011,30169.46966
North,Dyno5,26/11/2013,76452.98596
North,Game1,15/04/2012,46635.7356
North,Dyno5,06/05/2012,47838.0119
South,Game10,05/01/2014,78402.33068
West,Dyno1,14/11/2013,75703.53604
East,Dyno3,27/02/2011,25822.75911
North,Board2,14/04/2011,28612.33528
South,Game5,10/03/2012,45185.21478
West,Game9,06/11/2012,57440.17631
West,Game8,31/07/2012,51992.01322
North,Board1,14/07/2014,88094.55872
South,Board3,02/09/2014,90307.13155
North,Game3,15/04/2013,65088.49529
North,Game1,19/02/2016,117352.6416
North,Board3,25/04/2013,65260.08843
South,Dyno2,13/06/2013,68292.66018
South,Dyno2,24/08/2010,17295.22021
South,Game5,07/06/2013,67822.20584
North,Dyno1,17/11/2014,94117.42475
South,Game2,12/10/2010,19468.70476
South,Game2,06/03/2011,26964.87466
South,Game8,31/05/2014,85868.64525
North,Game1,20/04/2016,119977.8921
North,Board3,09/05/2013,66269.52379
South,Game9,04/06/2013,67543.56273
South,Dyno3,19/10/2010,19701.82888
North,Game1,16/08/2010,15915.64847
North,Game7,04/02/2012,43228.91623
South,Board2,14/05/2016,121517.9625
North,Game4,22/07/2011,33312.81445
South,Game6,04/07/2013,69362.25253
South,Board5,03/09/2015,108719.8908
North,Game7,31/08/2013,71758.24954
North,Game9,14/05/2015,102817.434
South,Game10,06/02/2015,98517.97031
North,Board2,06/08/2012,52226.93538
North,Game9,02/02/2012,42898.773
South,Game5,12/02/2011,25553.64033
South,Board2,21/03/2014,82284.26531
North,Board4,24/07/2015,106574.2351
East,Dyno4,02/04/2016,118346.2484
North,Game4,15/07/2012,51096.53321
North,Game3,11/11/2012,57368.66948
East,Game9,11/02/2012,43404.34704
North,Game6,26/10/2011,38110.72146
North,Game1,12/06/2010,13031.36421
South,Board3,04/02/2012,43766.38553
West,Dyno2,26/06/2013,68670.49997
West,Game7,18/07/2013,69819.32542
North,Game4,12/11/2013,75862.62681
North,Game4,22/11/2011,39673.90162
South,Dyno3,03/03/2014,81721.74666
South,Dyno4,28/12/2012,59703.34729
East,Dyno2,18/05/2011,29883.92086
South,Dyno5,02/09/2012,54422.49774
North,Board4,17/08/2013,71402.69779
East,Dyno2,04/01/2010,4126.630782
North,Board1,02/04/2014,83104.57218
North,Game5,14/10/2015,111177.1339
South,Board1,31/03/2016,119309.6139
North,Dyno4,25/02/2011,25958.26586
North,Dyno4,07/03/2013,62957.03423
East,Board4,05/04/2012,45628.13544
North,Dyno5,09/01/2016,114821.9701
North,Game1,07/04/2015,101057.1406
North,Game9,15/09/2015,109417.6918
North,Game3,18/01/2015,97013.86978
South,Board2,12/10/2013,74360.24316
North,Game2,25/10/2011,37886.08199
South,Dyno4,15/09/2011,36399.44197
East,Dyno3,23/12/2013,77223.63132
South,Game5,28/01/2015,97867.51926
North,Board3,18/02/2014,80781.51428
South,Game6,31/03/2013,64900.36904
North,Dyno1,09/12/2011,40466.24439
North,Dyno2,13/02/2011,25249.49708
North,Dyno5,27/06/2014,87246.19571
East,Game7,19/04/2011,28035.1433
North,Game4,19/11/2012,57960.25415
North,Board1,01/07/2011,32355.0793
North,Dyno5,21/11/2013,76206.19178
South,Game7,25/11/2015,112899.3892
West,Board1,22/06/2012,50012.30089
West,Board4,04/12/2015,113209.4394
North,Board3,30/01/2010,6236.904085
North,Dyno5,24/02/2012,44315.8992
North,Game2,01/01/2012,41573.76016
North,Board5,11/05/2015,102685.4523
East,Game6,27/01/2013,60663.46845
North,Game5,24/03/2016,118695.9963
South,Game10,01/02/2012,43415.17689
East,Dyno5,11/06/2014,85561.18941
North,Game2,28/03/2014,82353.44544
North,Game8,05/02/2012,43472.34798
North,Board2,14/10/2012,56093.2871
East,Dyno1,20/06/2010,12928.68805
North,Board3,20/05/2014,85102.26459
South,Dyno2,25/12/2014,96472.87167
North,Game1,09/10/2015,110593.3254
North,Game3,01/10/2014,91864.63776
North,Game8,24/10/2010,20021.42892
South,Game2,30/11/2014,95073.65504
North,Board2,27/05/2010,12705.03023
South,Game2,10/06/2010,13161.01888
South,Game9,26/04/2013,66357.32778
West,Board5,24/11/2014,94318.14865
South,Board4,12/10/2015,111171.3627
South,Dyno5,01/09/2012,53684.99611
West,Dyno4,14/03/2013,63688.25984
East,Dyno4,10/07/2013,68690.98366
West,Board1,15/06/2015,104595.3864
East,Board2,17/04/2010,9620.370657
North,Board2,23/01/2012,42449.02962
West,Game8,11/01/2015,96729.75969
North,Game6,21/12/2012,59092.17953
South,Board5,12/04/2015,101628.8323
North,Game6,29/10/2014,93328.01223
North,Game3,16/03/2016,118643.0668
North,Board4,02/02/2016,116517.7851
North,Board5,09/01/2014,79015.59407
West,Game8,12/09/2011,35647.71362
South,Game4,12/11/2012,57799.29066
North,Board1,29/05/2015,104106.2371
East,Dyno4,15/02/2010,6678.135406
South,Game6,08/01/2015,96784.75345
North,Dyno5,21/11/2011,39640.62388
North,Board5,06/04/2011,28248.08428
South,Game7,13/12/2012,59153.73588
North,Dyno3,10/11/2010,21010.22566
South,Board2,30/07/2011,34189.03386
North,Game6,12/07/2012,51248.84546
North,Game5,22/10/2013,74632.22237
North,Dyno5,05/06/2010,13187.41153
East,Dyno1,03/01/2014,77565.17681
North,Dyno2,23/01/2010,6123.6117
East,Game6,03/02/2010,6191.270492
East,Game8,25/01/2010,5951.914163
South,Game8,20/12/2010,22813.18175
East,Game9,01/04/2016,118697.7296
East,Game4,04/01/2011,22935.17503
West,Game2,16/02/2010,7181.819881
North,Game2,14/10/2015,110679.1178
South,Game7,17/10/2012,56047.52536
South,Board1,20/07/2013,70242.67799
East,Board5,27/11/2013,75854.92384
West,Game7,22/02/2013,62321.04849
North,Game3,25/08/2014,89757.52885
North,Board4,30/10/2010,20137.33237
East,Board3,23/06/2011,31432.75299
North,Game6,08/12/2012,58700.66042
South,Dyno3,21/05/2010,12273.95911
East,Game3,20/07/2012,51162.832
North,Game7,01/08/2012,52020.20106
North,Board1,25/06/2014,87058.14226
North,Game1,04/10/2013,73869.50156
South,Game5,29/05/2012,49623.39271
South,Dyno5,16/04/2011,28590.47004
North,Game6,29/04/2016,120726.8721
West,Dyno2,12/03/2014,81901.10468
North,Game5,10/06/2012,49603.76289
North,Dyno4,16/02/2016,116835.7842
North,Game9,16/03/2015,100281.384
West,Dyno5,09/06/2016,122457.7647
North,Game3,18/07/2012,51392.96445
South,Game7,15/05/2013,66880.41537
South,Dyno5,05/11/2011,38694.85404
North,Dyno4,26/01/2014,79377.32348
South,Game2,11/06/2015,104474.4825
South,Game9,01/07/2015,105839.4978
North,Dyno3,02/01/2016,114570.3125
West,Board2,07/02/2015,98135.55646
North,Game7,15/09/2013,72087.31894
North,Game2,29/08/2011,35474.15819
North,Board1,25/10/2013,74949.37336
South,Dyno3,20/06/2015,104955.245
South,Board1,01/12/2012,58856.5559
West,Game10,26/06/2013,68367.14321
South,Game3,03/07/2014,87718.26837
East,Dyno4,29/11/2010,21152.77421
North,Game5,16/12/2014,95745.37845
East,Dyno2,03/09/2015,107966.2301
South,Dyno4,24/01/2016,115897.9201
East,Board1,03/10/2013,73022.21376
North,Dyno3,16/05/2016,121404.4309
South,Dyno1,22/03/2013,63946.32114
West,Game2,05/03/2011,26563.84096
East,Dyno5,12/10/2013,73312.19496
North,Game6,17/06/2012,50180.03206
West,Game2,21/01/2013,60901.34904
South,Game9,10/01/2013,60913.89087
North,Board3,28/05/2015,103990.8527
West,Board2,21/12/2013,77845.36582
North,Board4,21/10/2011,38121.72561
South,Dyno4,17/09/2010,18258.85244
South,Game7,31/03/2016,119452.5741
North,Dyno5,30/01/2013,61421.05461
West,Game6,25/11/2012,58291.39957
South,Dyno3,24/05/2011,31207.17898
East,Dyno5,28/01/2013,60527.71703
North,Game6,21/03/2015,100311.6694
North,Game8,01/05/2010,11337.7549
North,Board2,25/05/2013,67124.28293
North,Game2,02/02/2013,61491.87597
North,Board5,12/06/2013,68024.64355
East,Board1,05/01/2012,41517.50863
East,Board5,10/12/2010,21603.77227
West,Board3,07/09/2010,17867.8717
South,Game5,24/04/2015,102109.6122
North,Game8,22/11/2012,57821.3459
North,Game2,21/08/2013,71828.56347
South,Dyno2,12/06/2011,31560.18272
North,Game6,08/01/2011,23734.48309
North,Game7,01/06/2010,12737.19155
South,Board2,12/04/2010,10344.8261
North,Dyno5,31/05/2015,103976.1772
North,Game7,12/10/2015,110615.0217
North,Board1,13/02/2013,61997.90137
South,Game9,10/02/2014,80694.11616
North,Game7,24/01/2016,115891.3618
North,Game9,05/08/2012,52586.4815
West,Board4,28/01/2010,6685.110591
East,Dyno2,04/12/2014,94448.41332
South,Board4,06/05/2012,48028.41713
West,Game9,25/08/2010,16864.39134
North,Board3,04/01/2012,42221.58539
North,Dyno3,04/08/2014,88893.87966
North,Dyno5,06/07/2011,32849.03392
South,Game6,26/12/2014,96224.64268
North,Board3,22/02/2014,80758.87911
South,Dyno4,25/05/2011,30915.64348
North,Board1,23/12/2013,77368.22742
South,Board5,08/05/2013,66731.70273
North,Game10,01/09/2013,72020.57811
South,Board5,12/02/2010,7514.634909
South,Game7,16/05/2013,67018.31665
East,Board1,07/07/2011,32071.4507
North,Board4,16/02/2014,80418.02331
North,Game9,20/02/2011,25589.70645
North,Game2,06/02/2015,97761.46354
South,Game4,09/06/2010,13306.21274
North,Board5,29/07/2014,88626.21219
North,Board1,14/11/2011,39316.93284
North,Game5,03/02/2014,80060.53488
South,Board2,30/03/2013,64509.44497
South,Board5,16/01/2014,79099.02847
North,Game5,07/05/2016,121323.8202
North,Dyno2,19/12/2013,77582.49723
South,Game8,05/07/2013,69860.72242
West,Board1,04/08/2014,88588.68546
North,Game4,27/09/2012,55064.59443
North,Game1,11/08/2014,89477.85725
North,Board5,02/02/2016,116242.0319
North,Game9,09/11/2013,75621.61053
West,Board2,19/07/2012,51290.5678
North,Board3,22/07/2013,69785.76952
North,Game8,09/03/2010,8445.547206
North,Board4,24/08/2014,89872.92622
North,Game10,06/06/2013,67924.96417
North,Game10,07/09/2012,53984.55104
East,Board2,19/02/2015,98174.42182
North,Game6,17/03/2015,100015.9332
South,Game8,15/01/2014,79211.21142
West,Game2,01/08/2010,15934.85756
North,Board1,10/06/2016,123227.9677
South,Game3,13/03/2014,81816.6777
South,Board1,15/06/2012,49779.79295
North,Board3,29/08/2010,17021.32102
South,Game9,26/01/2015,97935.35237
South,Game2,22/07/2012,51492.48443
West,Game7,10/03/2016,117747.6665
South,Game1,07/08/2011,34439.47681
West,Board5,22/06/2011,31790.94526
West,Game4,17/08/2013,71010.80669
South,Game9,25/01/2010,6042.471863
North,Game8,17/03/2014,81958.14527
West,Board2,22/06/2010,13837.03237
South,Game5,26/03/2010,9229.375228
West,Dyno3,14/04/2012,46866.85917
North,Board1,07/03/2010,8353.300328
North,Game1,14/07/2013,69512.53999
East,Game10,05/10/2010,18073.56108
East,Game9,09/11/2012,56759.40718
West,Game9,24/08/2014,89577.57616
North,Game3,14/06/2016,122700.3675
North,Dyno5,19/12/2014,95800.89636
North,Dyno2,13/03/2016,118219.7235
North,Game1,27/09/2015,109780.8231
West,Game9,01/09/2014,89880.80322
East,Dyno5,27/06/2014,86438.71584
East,Dyno4,02/11/2013,74805.85492
North,Game8,22/09/2013,73284.43678
South,Dyno1,14/10/2011,37727.8563
South,Dyno2,04/06/2015,104223.256
North,Board2,20/08/2010,16396.59043
North,Game8,19/12/2010,22432.23359
South,Game4,02/06/2013,67720.49894
East,Game5,17/07/2011,32580.21
North,Dyno5,01/08/2012,52214.33366
North,Game8,14/10/2015,110641.6983
North,Board1,10/06/2010,13189.98502
North,Board3,31/01/2010,6498.308171
North,Dyno5,24/02/2011,25950.42682
North,Dyno3,17/09/2015,109018.3191
North,Board4,10/10/2012,55984.69574
North,Game2,21/05/2016,121870.9466
North,Game1,03/11/2010,20232.74072
North,Game3,12/06/2010,13233.89276
North,Board5,27/07/2010,15720.78682
North,Dyno4,10/07/2011,32857.36129
North,Board2,08/10/2012,55582.69352
South,Board2,05/11/2010,20700.96538
South,Game9,13/07/2012,51509.06666
South,Board1,01/02/2013,61711.07502
West,Game3,13/01/2013,60351.14945
North,Game8,05/03/2012,44703.7664
North,Dyno5,06/08/2010,16084.91919
North,Board4,19/12/2012,59136.99487
South,Game5,14/03/2012,45250.29224
North,Dyno2,20/01/2015,97314.69437
South,Game10,12/12/2012,59122.29079
West,Game2,09/04/2010,9928.94871
North,Game5,07/08/2012,52614.76013
South,Game7,04/12/2013,76849.5869
South,Game3,25/07/2012,52043.36411
West,Game10,10/05/2015,102743.9609
South,Board3,19/09/2011,36033.58204
West,Board5,22/11/2012,58049.38581
West,Game6,27/01/2012,42929.37341
East,Game9,20/11/2012,57101.7971
North,Dyno2,06/04/2015,101336.0209
East,Board3,25/09/2010,17977.10566
North,Dyno2,16/03/2011,27274.50192
South,Game2,05/05/2016,120923.9837
North,Dyno5,12/06/2012,50100.62922
South,Game9,19/06/2011,31795.30657
North,Dyno5,09/03/2013,63209.44096
East,Game5,11/02/2010,6760.137171
South,Game6,16/02/2011,25467.39562
North,Dyno5,21/08/2012,53222.83826
South,Dyno5,01/07/2014,87377.32943
East,Board5,11/05/2010,11246.05541
North,Board3,15/03/2015,99837.39487
South,Game7,09/03/2013,63417.26152
North,Game7,08/03/2015,99835.76958
North,Board1,06/12/2014,94871.64262
North,Game7,17/01/2010,5900.290076
North,Game3,19/04/2015,101866.47
North,Dyno4,12/06/2016,122971.1413
North,Game1,17/04/2011,28570.31656
North,Game7,01/08/2015,107184.6919
North,Dyno2,02/04/2013,64224.07519
North,Game8,01/01/2015,96214.85004
North,Dyno5,24/01/2010,6392.673515
South,Board3,24/11/2011,40044.24947
South,Game6,08/10/2013,73841.16131
North,Board2,18/02/2015,98847.87833
South,Board4,30/01/2010,6876.237189
South,Game2,08/04/2010,9805.408517
North,Game4,12/12/2015,113665.9153
North,Dyno2,05/08/2014,89053.01454
South,Game7,10/03/2011,26612.49824
South,Game9,15/03/2016,118678.8614
South,Game8,02/03/2010,8646.345824
West,Board2,19/08/2011,34666.54141
North,Dyno5,05/01/2016,114806.2039
North,Board5,28/07/2011,33675.82627
South,Board5,21/09/2011,36600.93389
East,Game2,24/02/2016,116698.6308
North,Game8,07/07/2010,14447.99431
North,Dyno1,12/01/2015,96978.25438
South,Game4,05/01/2015,96612.36498
North,Board2,20/07/2015,106218.4466
North,Dyno5,02/05/2010,11265.25167
South,Game5,11/07/2015,106001.3941
North,Game6,03/06/2016,122208.2584
North,Dyno4,24/03/2014,82427.20935
North,Game1,11/06/2016,122782.3063
East,Game2,02/02/2016,115763.9893
West,Dyno1,15/05/2014,84795.96912
West,Board2,12/03/2014,81709.18562
West,Dyno4,31/05/2010,12571.18257
West,Board5,02/01/2016,114651.403
North,Game3,15/02/2015,98666.6013
North,Board5,05/06/2013,67531.06676
East,Game4,25/03/2016,118405.0714
South,Dyno3,21/02/2011,26437.22384
West,Dyno5,06/05/2014,84870.41724
North,Board5,12/06/2011,31184.83151
North,Board5,21/06/2014,86571.96781
East,Game9,17/12/2014,94827.39508
North,Board3,23/12/2015,114025.7099
North,Game2,17/10/2013,74397.7461
North,Game10,03/04/2013,64586.48845
North,Game2,22/03/2013,64022.33057
North,Game3,02/02/2011,25335.3364
West,Board3,09/06/2011,31388.08317
North,Game9,10/04/2016,119539.2365
West,Game1,22/06/2012,50107.50956
East,Board1,01/11/2010,19594.89641
East,Game4,21/02/2010,7084.203091
East,Game5,10/03/2011,26088.65437
North,Game5,03/04/2013,64385.06636
North,Board5,06/06/2012,49529.98676
West,Board5,30/01/2012,42692.46306
North,Board3,07/07/2011,32687.46994
South,Board1,04/06/2014,85611.04093
West,Board2,15/10/2014,92303.00728
South,Dyno2,14/10/2011,37772.06186
South,Dyno4,12/11/2010,20758.80591
North,Dyno4,26/09/2015,109906.8986
North,Dyno4,07/03/2014,81188.83852
North,Game9,24/03/2015,100511.8995
West,Game6,15/09/2011,35913.02738
West,Dyno3,11/11/2013,75498.21749
North,Game5,24/06/2011,32134.56437
South,Game3,22/02/2014,80769.9136
South,Game9,08/10/2010,19193.19506
North,Board2,28/09/2011,36837.00829
South,Board2,05/02/2011,25381.82411
South,Game10,02/05/2012,47893.19794
North,Game4,07/02/2016,116358.9485
West,Game7,26/09/2010,18683.91102
South,Board4,09/01/2015,96658.77409
West,Board5,16/08/2013,70996.10142
North,Board2,22/09/2014,91610.66614
East,Dyno2,29/06/2015,104710.6504
West,Game1,06/03/2010,8448.899569
North,Dyno2,23/01/2016,116111.1449
North,Dyno4,29/06/2013,69204.71773
West,Dyno1,03/11/2013,74877.74573
North,Game6,25/05/2012,48824.65362
North,Board4,18/04/2014,83861.85095
North,Board4,26/02/2015,99177.86309
North,Game7,23/02/2011,26166.54522
South,Dyno4,12/08/2014,89649.09295
North,Dyno2,13/03/2011,27020.16162
North,Game5,25/12/2011,41257.91849
North,Board4,19/11/2010,21329.49262
North,Game5,16/06/2013,68063.89694
North,Dyno1,03/02/2014,79590.1991
East,Board1,27/08/2010,16720.57119
South,Board5,10/11/2010,21057.93919
